Unnamed: 0,L1,L2,Attendance,Weather,PitchCondition
12587,1.864668971,1.176305849,2,2,1
12589,1.0792046659999999,1.7651742019999999,3,4,6
12590,1.035914915,1.585735694,1,2,1
12592,1.371108046,1.34900349,3,8,1
12594,2.281972148,0.939025474,1,5,1
12597,2.054725279,0.88034107,2,2,6
12599,1.661440874,0.950561022,3,2,1
12600,1.627112633,1.208258471,3,5,1
12601,2.3269799719999997,1.214947418,2,2,2
12602,1.422352007,1.159562613,3,9,1
12603,1.4313281409999998,1.648393961,3,2,1
12604,2.1877084559999997,0.90143423,1,2,1
12605,1.7219978830000002,1.3531375780000001,3,2,1
12606,1.294084105,1.785358297,3,2,6
12607,1.9116804440000001,1.013686865,1,2,1
12608,2.112752764,1.067876865,3,2,1
12609,1.536214297,1.193890962,4,2,1
12610,1.878254562,0.977639448,3,2,1
12611,0.982089883,1.8984815590000002,3,2,1
12613,1.4665532680000002,1.150720603,1,3,6
12614,2.0156775319999998,1.004422222,3,5,1
12615,0.962064063,1.890757469,3,2,1
12616,1.300208157,1.157156626,1,2,6
12617,1.824264009,1.024606142,3,1,6
12618,1.630227734,1.040927254,2,2,1
12619,1.442291664,0.975048315,1,9,1
12620,1.501237959,1.143752331,3,2,1
12621,1.164146619,1.7296710169999998,3,2,2
12622,0.9304806720000001,2.046065282,1,2,6
12623,1.8562403809999999,0.9884913390000001,2,2,6
12624,1.568702711,1.232635148,1,2,2
12625,2.1584755380000002,0.755552914,2,2,1
12626,2.251944366,1.112476722,3,2,1
12627,1.296936391,1.320067004,3,2,1
12628,1.5097063030000002,1.125030583,1,2,1
12629,1.74174026,0.852058455,3,2,1
12630,1.123483099,1.664247449,4,5,1
12631,1.04742419,1.849904077,3,2,1
12632,1.5181859030000002,1.569749505,1,2,1
12633,1.5845525409999999,1.0375011790000002,3,5,1
12634,1.35010362,1.553018416,3,2,1
12635,1.8809361340000001,1.077239235,4,2,1
12636,1.350126437,1.491051797,3,9,1
12638,1.4506415769999998,1.1946441840000002,1,10,1
12639,0.9374023140000001,1.768041802,3,13,1
12640,1.570990605,1.36393388,2,2,1
12641,1.7402093319999998,0.99423902,3,6,5
12643,2.177641237,1.097861787,3,9,5
12644,1.280707783,1.271878736,1,2,1
12646,1.496532583,0.956591833,1,1,7
12647,1.183126006,1.5962533230000002,1,2,4
12648,0.745935426,1.80696052,3,9,1
12650,1.4135297219999998,1.369245633,1,2,1
12651,0.9349422390000001,1.42005034,1,5,1
12652,0.984253928,1.635092835,1,1,1
12653,1.5585749130000002,0.9911190670000001,1,2,1
12654,0.8638027540000001,1.7910142169999999,1,2,2
12655,1.221973684,1.004371661,1,2,1
12656,1.6172170330000002,0.892608825,1,2,1
12657,1.048235419,1.246675378,1,2,1
12658,1.8657830569999998,0.9016049740000001,1,4,3
12660,0.757873571,1.5936432040000001,1,2,1
12662,1.516893602,1.101643046,1,3,1
12663,0.730678782,2.135683566,1,2,2
12664,1.524514405,1.365152718,1,4,3
12665,0.6616500829999999,1.866383149,1,5,1
12666,1.4738575219999999,0.890387185,1,2,1
12667,0.8158974170000001,1.508267669,1,2,1
12668,1.829786359,0.911233117,1,2,7
12669,1.476736071,1.048248644,3,2,1
12670,1.693582172,0.712148586,3,2,1
12671,0.630893866,2.082639495,1,4,3
12673,0.732652185,1.50644279,3,2,1
12674,1.440874536,1.046613565,1,3,2
12675,1.746939104,0.79765964,1,2,1
12676,1.3545840759999999,1.2092484909999999,1,3,1
12677,1.079252822,1.390201966,1,2,1
12678,1.5787091359999998,0.951189077,1,2,1
12679,1.38919768,1.1957049370000001,1,2,1
12680,2.242586066,0.556537099,1,1,9
12682,1.380167181,1.18085241,1,2,1
12683,1.404913689,1.06704066,1,4,3
12684,1.625373046,1.285834592,1,2,7
12685,1.481389857,0.921471611,1,10,1
12686,1.517044796,1.516595841,3,2,1
12687,2.455486563,0.56513427,1,2,1
12688,1.3598508169999999,1.0728174670000001,3,2,1
12689,1.415556518,0.8963021320000001,1,5,1
12690,2.233122949,0.580320787,1,2,1
12691,1.063476876,1.256668734,2,3,1
12692,0.60262003,1.6917237569999999,1,3,1
12693,2.427520376,0.269845236,1,1,1
12696,1.3663944769999998,0.931347932,1,4,3
12697,1.098211506,1.628440071,1,2,1
12698,0.954673601,1.6954230280000002,1,2,7
12699,1.811961809,1.031120083,1,2,1
12700,2.0044990609999997,0.678633985,1,4,3
12702,1.152269814,1.006786208,1,5,1
12704,1.451699534,0.741403303,1,3,1
12705,2.498272715,0.648331152,1,5,7
12706,2.2012591440000002,0.7781057309999999,1,2,1
12707,0.635077278,1.98558988,1,5,3
12709,1.771738002,0.7662649709999999,1,5,1
12710,1.996331268,0.94811149,5,1,2
12711,2.105523138,0.7349311759999999,3,2,2
12712,1.858395976,0.750280446,1,12,3
12713,0.791037755,2.133177455,1,2,1
12715,2.78339722,0.498601202,1,2,2
12716,0.70230533,1.2198578070000001,1,5,1
12717,0.717077906,1.422745669,1,5,1
12718,0.9888525490000001,1.3117812690000001,1,11,5
12719,2.0334706469999997,0.927553843,1,13,9
12720,0.783903382,2.365425424,1,2,1
12721,1.787240959,0.828118413,1,8,4
12725,1.7334102519999999,0.826878022,1,2,1
12726,0.970283868,1.109675588,1,4,3
12727,1.624914956,1.157747927,1,2,1
12728,1.8744457030000001,0.699808712,1,2,1
12729,2.137287992,0.641494714,1,14,5
12730,0.891269127,1.650896475,1,11,1
12731,1.011954894,1.4280335530000001,3,11,1
12733,2.640667565,0.508477029,1,2,1
12734,1.5740323180000002,0.640786332,1,5,1
12735,1.823690364,0.985201738,1,1,1
12736,1.209032142,1.276429097,1,2,1
12737,0.898789717,1.38159066,3,3,1
12738,2.255898083,0.40965217600000003,1,2,1
12739,1.6421419330000002,1.208195827,1,3,2
12740,1.255379649,0.747366613,1,2,3
12741,1.4753836,1.135264482,1,2,1
12742,1.988324917,0.545728447,1,3,1
12743,1.07968414,1.159301004,1,2,2
12744,0.914842209,1.7453433440000001,1,2,1
12745,1.291128569,1.0877017709999999,1,2,1
12747,1.158544835,1.245276576,1,2,1
12749,1.1989028879999999,1.772634141,1,2,2
12751,1.2869729840000002,1.2284600540000001,1,2,2
12752,1.476261625,1.3325886740000001,1,2,1
12753,0.476944259,1.974108409,1,2,1
12754,0.586153064,2.326331155,1,5,1
12755,1.4331061390000002,0.859688043,1,2,1
12756,1.4233948159999998,0.852263368,1,13,7
12757,2.19490796,0.606798731,1,9,1
12758,1.729067686,0.883956045,1,6,5
12759,1.670841456,0.759226078,1,1,1
12760,2.034634516,0.493012625,1,5,1
12761,1.655604523,0.819040393,1,2,1
12762,1.080019995,1.9849487369999999,1,8,3
12764,1.471772611,0.6890804009999999,1,2,1
12765,1.5969109069999998,1.011108961,1,2,2
12766,1.952062154,0.99048295,1,2,2
12767,1.282449051,1.27771657,1,2,7
12768,2.524779192,0.615305042,1,5,2
12769,2.010093542,1.060808185,1,5,1
12770,0.916532192,1.3928959769999998,1,2,1
12772,1.4812536630000002,1.016563487,1,2,1
12774,0.7518246040000001,1.9618910459999999,1,2,2
12775,1.8105582480000002,0.802673284,1,2,1
12777,2.10380005,0.562869437,1,2,1
12779,1.409006297,1.008346639,1,2,1
12781,1.202172976,1.27317626,1,4,1
12782,1.866993687,1.021775635,1,13,1
12784,1.740821659,0.7831780509999999,1,3,1
12785,1.065295553,1.132180528,4,9,8
12786,1.844966679,0.7385956490000001,1,3,5
12787,1.885091331,0.708193471,1,3,1
12790,0.804154893,1.6485034219999999,1,2,1
12791,1.25900105,1.000384311,1,2,5
12792,2.086846495,0.542512894,1,2,2
12793,1.330727253,1.149818424,3,2,1
12794,0.594038362,2.418921765,1,13,7
12795,1.179902707,1.353050792,1,6,1
12796,1.915554676,0.52228631,1,2,1
12798,1.3977647619999998,1.032118466,3,2,1
12799,2.166471016,0.6625307810000001,1,2,1
12800,0.48352944200000003,2.2838989030000003,1,4,4
12801,1.084390919,1.718239136,1,9,2
12802,0.714241956,1.900881414,1,13,5
12803,1.955981234,0.56684147,1,2,1
12804,1.620764509,0.757564812,1,8,3
12805,0.685437307,1.5295678680000002,1,2,1
12806,1.1436538090000001,1.027098412,1,2,1
12808,1.638878294,0.7969194390000001,1,6,5
12810,1.116408713,0.9870446429999999,1,2,1
12811,1.042909858,1.433945587,1,7,3
12812,2.7902055239999997,0.46192253,1,2,1
12813,1.7928509830000001,1.291419532,1,2,3
12814,1.675509229,0.456318216,1,2,1
12815,1.002590037,1.115130482,1,5,7
12817,1.6830214719999999,0.714165785,1,5,1
12818,1.466421339,1.225192549,1,2,1
12819,1.282580238,1.096701869,1,2,1
12820,1.788837359,0.865425714,1,12,3
12822,0.9175062709999999,1.7964912430000002,2,2,7
12823,0.98346288,1.182127317,1,2,1
12824,2.9103632239999997,0.462577704,1,2,2
12827,1.554550713,1.076160322,1,2,1
12830,1.4587973909999998,0.8953287990000001,1,2,1
12831,0.7577573059999999,1.704102007,3,2,1
12832,0.96235121,1.331929958,1,2,1
12834,1.5067021390000002,0.811329768,1,1,1
12835,2.755546631,0.489786901,1,4,4
12836,1.693775227,0.924679093,1,2,1
12838,2.398626091,0.521961734,1,5,1
12840,2.207111397,0.601608852,1,6,5
12841,1.550589223,0.8855725440000001,1,2,1
12842,1.306196057,0.917107452,1,2,7
12843,2.49017357,0.76250131,1,4,3
12844,0.61257184,1.646221661,1,2,7
12845,1.8671573830000001,0.5980588000000001,1,8,3
12846,1.983998654,0.6734534409999999,1,2,1
12847,2.828214133,0.328693316,1,2,1
12848,1.168989906,0.947877383,1,2,1
12849,2.423876155,0.426397354,1,2,2
12850,1.496647527,0.9943843040000001,1,1,1
12851,2.4329068130000002,0.458957678,1,2,1
12853,1.8841967569999998,0.725853528,1,2,1
12855,1.8160119119999998,0.989696366,1,5,1
12857,2.000718324,0.6681771989999999,1,6,5
12858,1.725868595,0.672588197,1,9,1
12861,1.204996619,1.3164383259999999,3,2,1
12862,0.594730228,1.8688608930000001,1,2,1
12863,1.8415921769999999,0.637088542,1,2,1
12865,2.615705326,0.344103355,1,18,3
12867,1.4269047,0.91283079,1,5,2
12868,1.6687762959999999,0.966470022,1,4,3
12869,1.186776758,1.286322627,1,2,1
12870,1.318179999,1.176644136,1,5,1
12871,0.76630534,1.6001787769999998,1,2,1
12872,1.555664469,0.9108847240000001,1,9,5
12873,1.392453154,1.113965841,1,1,10
12874,1.7587369069999998,1.010925925,1,13,1
12875,1.735122331,1.135125086,1,4,9
12876,1.4262707030000001,1.163103398,3,1,7
12877,2.576854181,0.516620297,1,2,2
12878,2.463399405,0.695842187,1,2,2
12879,1.226363514,1.269486441,1,2,1
12880,2.411163127,0.5579383379999999,1,2,1
12881,1.83166688,0.496154725,1,2,1
12882,2.02865226,0.6774449640000001,1,2,2
12884,1.07370051,1.3748573869999998,3,2,1
12886,1.5248646369999999,1.0577123640000001,1,2,2
12887,1.659956046,0.8272354679999999,1,2,1
12888,2.586797005,0.44796763799999995,1,5,1
12890,0.396218389,2.081230704,1,14,1
12891,1.7778552769999998,0.641945196,1,2,1
12892,2.073010741,0.735286654,1,2,1
12893,2.443487789,0.591261147,1,2,1
12896,1.639667629,0.590944654,1,2,1
12897,1.19104851,1.29516341,1,1,5
12898,1.04162431,1.010909881,1,2,1
12899,1.675949032,1.2963153170000001,1,2,1
12900,1.5814801619999999,0.975615275,1,2,2
12901,1.65335361,1.1459565840000001,1,2,7
12902,1.239634017,1.249388879,1,4,3
12904,1.678820872,0.670464238,1,2,1
12905,0.757249437,1.763827228,3,6,7
12906,2.6263726309999997,0.417629364,1,2,1
12907,1.6075946540000001,0.7053495590000001,1,2,1
12908,1.122761085,1.167700945,1,2,1
12909,1.76705424,1.32845871,1,2,1
12910,1.425749275,0.811806812,1,2,7
12911,3.143081067,0.440346368,1,2,2
12912,0.660773508,2.103963851,1,2,1
12913,2.471163023,0.555167662,1,1,1
12914,1.9827671119999999,1.09582664,1,2,2
12916,2.110269541,0.691966332,1,2,1
12917,2.351349967,0.715594744,1,2,1
12919,1.301345905,0.878426622,1,14,7
12920,1.7009502269999999,0.798580909,1,2,7
12921,2.034827719,0.7923101659999999,1,2,1
12922,1.54951749,0.828024917,1,4,1
12923,2.44750936,0.444038802,1,2,1
12924,2.052482833,0.506897334,1,2,1
12925,1.528495334,1.178050691,1,2,1
12926,2.032171633,1.177491582,1,9,1
12927,1.46937017,1.008766618,1,5,7
12928,1.048430452,1.3516879780000002,1,4,2
12929,0.515212343,2.021228344,1,5,1
12930,1.163145404,1.336297951,1,5,1
12931,1.721713945,0.5592578579999999,1,2,1
12932,1.005256929,1.450232604,1,9,1
12933,0.8504326609999999,1.6804109969999999,1,5,2
12934,2.965912318,0.52938821,1,13,2
12935,1.189217267,1.372324172,1,5,3
12937,1.354233443,0.845649104,1,5,1
12938,1.736827193,0.7064398829999999,1,4,1
12939,1.5849084580000001,0.917052282,1,14,1
12940,0.716554173,1.7602264769999998,1,2,1
12941,1.071302744,1.26001418,1,2,1
12942,1.130083795,1.024110573,1,5,7
12943,1.056466949,1.280041234,1,3,1
12944,1.35908756,1.091905917,1,5,7
12945,1.028429222,1.342665073,3,3,1
12948,1.061675575,1.061731526,1,2,7
12949,0.612476854,2.018903671,1,5,7
12952,2.365027102,0.598695876,1,11,5
12953,1.5527532169999998,1.42451685,1,2,1
12954,1.8459600180000002,0.897333698,1,1,5
12955,1.384249626,1.483822073,1,9,2
12956,1.189916234,0.996379912,1,2,1
12957,2.17156406,0.689958078,1,2,1
12958,1.897843225,0.7992376940000001,1,5,2
12960,2.74318079,0.387438743,1,4,3
12961,1.143744268,1.2876242709999999,3,13,2
12965,1.734501145,0.9158478859999999,1,2,1
12966,1.2778187109999999,1.192024855,1,3,1
12967,1.523533966,1.060248435,1,2,1
12968,0.8721231540000001,1.54627786,3,2,1
12969,1.846972558,0.800398287,5,1,2
12971,1.338859194,0.745033623,1,2,1
12972,0.841117687,1.1010364209999999,1,2,1
12973,1.6513372590000002,0.7289215029999999,1,3,1
12974,2.086821692,0.602835648,1,2,2
12975,1.846756309,0.784079999,1,5,1
12977,0.68727266,1.6545307790000001,1,13,1
12978,2.10358748,0.547010485,1,1,7
12979,1.585958241,0.7653732959999999,1,2,1
12980,1.159343673,1.157008487,1,2,1
12981,0.9118147409999999,1.317179261,3,3,1
12982,1.3846858469999999,0.9810621490000001,1,2,2
12983,1.530969349,1.332515174,1,2,1
12984,1.585776597,1.113371399,1,9,1
12985,0.825677682,1.245417043,1,5,1
12986,1.475732113,0.765018022,1,2,1
12987,1.88630502,0.805660092,1,1,1
12990,1.8798421769999998,0.8116880870000001,1,2,1
12992,3.122502045,0.499224135,1,5,1
12993,1.674421416,1.17097345,1,2,1
12994,1.28910383,1.147558998,1,2,1
12996,0.858855885,1.897794956,1,2,3
12998,1.403216545,1.282612852,1,2,1
12999,1.3558112480000002,1.11980814,1,2,1
13000,1.189105586,1.01340435,3,2,2
13001,1.2500328520000001,0.826614332,1,1,1
13002,1.1268536690000002,1.6459161119999999,1,9,1
13003,1.94628974,0.7186431120000001,1,1,1
13004,2.535621839,0.44893149200000004,1,3,1
13006,0.8358098079999999,1.6228767290000001,1,2,1
13007,1.709728675,0.916353812,1,2,1
13009,2.218405222,0.493576509,1,5,1
13010,2.8655776530000003,0.522200224,1,2,1
13011,2.061579985,0.600683405,1,2,1
13012,1.847970119,0.9388740720000001,1,2,2
13013,2.6185965330000003,0.56198552,1,2,1
13014,2.1402560040000003,0.8642512940000001,1,1,1
13016,1.721373038,0.785865606,1,2,2
13017,1.6970930519999998,0.748649178,1,2,1
13018,1.9792717169999998,0.63639407,1,9,1
13019,1.788455121,1.174738112,1,4,9
13020,2.0508526959999998,0.673445978,3,2,1
13021,2.1846288830000002,0.7030541290000001,1,2,2
13022,1.269645323,1.412257719,1,2,2
13023,2.716034161,0.598625643,1,2,1
13024,1.8081881919999998,0.618733985,1,5,1
13027,1.5757893319999998,0.979388065,1,2,1
13028,1.3739218819999999,0.759899428,1,3,1
13031,1.6208466240000001,0.971961837,1,4,3
13032,1.167700752,1.340135657,3,2,3
13034,1.5121866430000002,1.017009494,1,2,1
13035,1.98925232,0.962675753,1,2,1
13036,1.7914712130000001,0.960376648,1,2,1
13037,1.640546496,1.485057784,1,2,1
13038,0.942516302,1.172751849,1,2,1
13039,2.039385955,0.536474172,1,5,1
13041,1.732888185,0.695566682,1,5,2
13042,2.722744295,0.6762117009999999,1,2,1
13043,2.416175268,0.41878497299999995,1,2,2
13044,1.123981682,1.003923032,1,2,1
13045,2.643449979,0.371334989,1,2,1
13046,1.126072668,1.155095852,1,5,1
13047,2.20164837,0.586831565,1,2,1
13050,1.599896765,1.064484875,1,1,3
13051,1.396451718,1.3563194019999998,1,2,1
13053,1.877400917,1.3482165430000002,1,5,2
13054,1.509382745,1.083295034,1,5,1
13055,1.336463572,1.245067201,1,1,1
13056,1.108225062,1.6107374890000001,1,5,1
13057,1.526357114,1.1705806429999999,1,5,1
13058,1.5651851730000002,1.4888873059999999,1,5,1
13059,1.4709957319999998,1.140935048,1,2,2
13061,1.812306765,1.058270661,1,2,1
13062,0.9470287709999999,1.7973425509999998,1,2,2
13063,1.688355552,0.8315188290000001,3,2,1
13064,2.220701654,0.913581667,1,4,3
13065,1.354747563,1.3059398229999999,1,2,1
13066,1.728170124,0.8009709629999999,4,2,2
13068,1.35926313,1.198807285,3,5,1
13069,1.5824928530000002,1.1425212359999999,1,2,1
13070,1.986047027,0.893522825,1,5,2
13071,0.844086042,1.701598046,1,5,2
13073,1.4929496780000002,1.017995496,1,5,1
13074,1.2520019409999998,1.309991324,1,3,2
13075,1.426681425,1.212802067,1,2,1
13076,1.888965695,0.91514344,1,2,2
13078,1.424697696,1.08718278,1,2,2
13080,1.5057412430000001,0.9082597640000001,1,5,1
13081,1.721854896,0.943733864,1,2,2
13082,1.518523345,1.074628446,1,2,2
13083,1.594252437,0.949386208,1,2,2
13084,1.7698391519999999,0.9121513379999999,1,5,2
13085,1.39660967,1.152475366,1,2,2
13087,1.243172825,1.3092939890000002,1,2,1
13088,1.485988901,1.101986294,1,2,2
13089,1.5394238709999999,1.140263598,1,4,3
13091,1.184678006,1.237798762,1,5,3
13092,0.886339463,1.7902562869999998,1,2,1
13093,1.428976852,0.996196207,3,5,1
13094,1.416626596,1.23337352,1,2,2
13095,1.4870786459999998,1.097009207,1,2,1
13096,1.6906102680000001,0.9113733559999999,1,2,1
13097,1.830806216,0.948228298,1,2,3
13098,1.221434812,1.420372442,1,2,2
13100,1.405880773,1.125253544,1,1,2
13101,1.5727312169999998,1.06163649,1,4,3
13102,1.012579012,1.40381705,1,5,2
13103,1.4218016530000002,1.23813308,3,2,2
13104,1.4558194269999998,1.223279043,3,1,1
13105,1.300302427,1.163213618,4,2,1
13106,1.90787776,0.825554608,1,1,1
13107,1.40418898,1.087441492,1,5,2
13109,1.750683715,1.094736658,1,5,3
13110,1.341542959,1.039082815,1,2,2
13111,1.5364629680000002,1.245129082,3,2,2
13112,1.3319408320000001,1.568134502,1,2,1
13114,1.9631031559999998,1.005391219,3,5,3
13116,1.3509631930000001,1.318787491,1,2,1
13117,1.868195413,0.88372492,1,2,2
13118,1.370266693,0.9177633740000001,1,2,2
13119,1.75425641,0.9708084220000001,3,2,1
13120,1.197822828,1.240080577,1,5,3
13121,1.78682779,0.9430450659999999,3,12,3
13122,1.634504625,1.017060361,3,4,2
13123,2.147719533,0.9531145529999999,1,5,2
13126,1.27376048,1.479078404,1,2,1
13128,1.0213778390000001,1.7508447669999998,1,5,3
13130,1.37184194,1.298981775,1,5,2
13132,1.369730626,1.248561233,1,2,1
13133,1.293583283,1.449084297,1,2,2
13134,1.214746907,1.133735607,1,2,1
13136,1.22155532,1.10093818,3,5,2
13137,1.5244253319999999,1.2293183559999998,1,4,2
13138,1.007916713,1.734889939,1,5,1
13139,1.536631974,1.264173151,1,2,1
13140,1.514930181,1.32868194,3,2,2
13142,1.72028406,1.003064316,3,2,1
13143,1.1123240909999998,1.151797693,1,2,2
13144,1.798439844,1.009624968,1,2,2
13147,1.613634306,1.132110983,1,5,2
13148,1.856661099,0.807684014,1,5,1
13149,1.120004548,1.3596368090000002,1,2,2
13150,1.7309365,0.788463405,1,2,1
13151,1.811607392,0.837149218,1,5,1
13152,1.575592682,1.126628846,1,4,3
13153,1.752279284,0.961821464,2,2,2
13154,1.22049793,1.4591374819999998,3,2,1
13156,1.7776770169999998,0.888908727,1,2,2
13158,1.368914364,1.115853425,1,2,2
13159,1.4588710980000001,1.325552053,1,2,1
13161,1.740941495,0.892101123,1,2,1
13162,1.34260924,1.357921639,1,2,1
13163,1.756481391,1.014637692,1,2,1
13165,1.7040267169999999,0.8575370590000001,1,2,2
13166,1.281485119,1.174062299,3,2,1
13168,1.126493846,1.4349451009999998,1,2,1
13169,1.72581983,1.169266524,1,2,2
13170,1.549726105,1.139606941,1,5,2
13171,1.172433807,1.424216015,1,5,1
13172,1.210414914,1.31070927,2,2,1
13173,1.524158289,1.025230316,1,2,1
13174,1.500827573,1.333121056,3,2,1
13175,0.575715474,3.115758865,3,4,3
13176,1.3876176530000002,1.647527365,1,1,1
13177,2.501662263,0.49552040299999994,1,9,5
13178,0.540209744,2.294351186,1,3,5
13179,1.769857223,1.002352898,1,2,1
13180,1.482450302,1.405905495,1,2,1
13182,0.505450843,3.449876818,1,2,1
13183,0.579504946,2.668009173,1,13,1
13185,2.958938465,0.204638143,1,2,1
13186,1.286903937,1.105314833,1,4,6
13187,2.045993598,0.930720302,1,2,2
13189,0.885905308,1.87139164,1,13,1
13190,0.7181877090000001,2.510209374,1,4,3
13192,1.9468893580000002,1.001322326,1,2,6
13194,3.8361521130000003,0.600948434,1,5,1
13195,0.699248757,1.923199776,5,4,1
13197,0.732618529,2.105111871,1,2,1
13198,0.9770100209999999,1.96318985,3,2,1
13199,2.544718285,0.68262099,1,1,1
13200,1.412206478,1.099023283,1,3,2
13203,3.042285549,0.7059832970000001,1,5,6
13204,2.277680131,0.7818378909999999,1,2,7
13205,0.52716206,2.522196658,1,2,1
13206,1.1394483009999998,2.17458172,1,2,1
13207,3.5345954269999997,0.35879092700000004,1,2,1
13208,1.2887743090000001,1.294282859,1,2,1
13209,3.913355377,0.76624693,3,5,6
13210,3.262572105,0.527891752,1,2,1
13211,0.40613861700000004,3.573297024,1,9,5
13213,1.580197501,1.012685158,1,3,1
13214,0.613648372,2.8292244560000004,1,2,1
13215,2.880742446,0.410089319,1,13,6
13216,0.9972527840000001,1.95253213,1,2,6
13217,2.421513489,0.806062649,1,2,1
13218,1.012973775,1.8313306459999998,1,1,1
13219,0.8144815990000001,2.473223385,1,2,6
13221,1.3979723659999999,1.667961293,1,2,1
13223,0.959201599,1.722554254,1,5,6
13224,3.203920287,0.6744593320000001,1,2,1
13225,3.27791906,0.5323516110000001,1,2,6
13228,1.160655937,1.328290194,1,2,6
13229,1.740730603,0.9566705609999999,1,2,1
13231,0.461342579,3.046260389,1,11,6
13232,0.589518792,3.199999067,4,17,9
13233,1.055321775,2.033560937,1,2,1
13234,1.5491579009999998,1.3169761359999999,1,4,9
13235,1.532362979,1.274791571,1,2,1
13237,0.7706601,1.933969155,1,2,1
13238,2.872137439,0.571160122,1,1,1
13239,1.434243966,1.8666257609999999,1,5,1
13240,1.602606095,0.903137168,1,4,6
13241,0.50674506,2.586584366,1,13,6
13243,1.200314806,1.670470071,1,4,9
13244,1.125759135,1.485206485,1,9,1
13245,1.0655187609999999,1.192600063,1,2,1
13246,1.8355021480000002,1.4402011559999999,1,2,1
13247,1.2547861,1.170747513,3,4,3
13249,0.949545738,2.2613226440000003,1,2,1
13250,0.936849303,2.364953162,1,2,1
13251,0.8808796459999999,2.689599471,1,2,1
13252,2.833348855,0.433292575,1,5,1
13253,0.736214143,1.884769449,1,1,6
13255,1.659456526,1.666628415,1,2,1
13257,1.486071497,1.02272032,1,2,1
13259,3.043497548,0.525717201,1,5,1
13260,1.263427688,1.296480302,2,2,6
13261,4.7526162130000005,0.515439901,1,1,6
13262,1.758244769,1.272215897,1,3,1
13263,0.608697346,2.060854027,1,6,6
13265,2.423596578,0.434352411,1,6,6
13266,2.658094066,0.8699258459999999,1,2,1
13267,0.909509893,1.772522221,1,2,1
13268,0.80062608,2.416594834,1,2,1
13269,0.575000437,2.655548923,1,2,1
13270,2.6055630219999997,0.630166417,1,5,1
13271,3.081226421,0.6040906220000001,1,1,3
13273,1.73174315,1.4567095769999998,1,2,7
13274,3.3692588389999996,0.61502711,3,2,6
13276,2.380052772,0.635496785,3,2,2
13277,4.770377047,0.977881634,1,2,2
13278,0.74213875,2.550475421,1,2,1
13279,2.544125244,0.7213224840000001,1,2,1
13280,0.47766434,2.893220367,1,5,6
13281,3.461248199,0.652195144,1,3,1
13282,0.489901737,3.228777847,1,2,1
13283,1.161073394,1.674357366,1,13,5
13284,1.749661394,0.8587215890000001,1,4,6
13285,1.307001259,1.460952965,1,4,3
13286,2.274884472,1.1365752409999998,1,5,1
13287,2.687597055,0.305898813,1,5,6
13288,2.8287418810000005,0.947938945,1,2,1
13290,2.599367462,0.497917733,1,5,1
13291,2.61590525,0.627228615,2,2,6
13293,3.783610148,0.32308222600000003,1,3,2
13294,4.219033061,0.849074287,1,2,1
13295,1.4767581019999998,1.421232239,1,4,6
13297,1.341122687,1.2962078240000001,1,2,1
13298,1.330116265,1.187869773,1,2,2
13299,0.7876298190000001,2.827522472,3,1,1
13300,3.451382554,0.5,1,3,6
13301,2.993277025,0.476745209,1,13,1
13302,1.297975474,1.870957473,1,2,6
13303,3.398211458,0.476462754,1,2,6
13305,0.46386086299999996,3.070442509,1,9,5
13306,3.624524282,0.272660354,1,2,2
13307,2.8968503969999997,0.8179866659999999,1,2,1
13308,0.345802915,2.8982088160000004,1,9,5
13309,1.83316061,1.344725559,1,2,1
13314,0.85129245,2.01615845,1,7,5
13315,0.663456555,1.985913969,1,2,6
13316,2.383081977,0.555373047,3,2,6
13318,1.1892226190000001,1.672405979,1,2,2
13319,1.053647467,2.101841511,3,2,1
13320,2.1294734,1.095970661,1,2,1
13321,1.269495057,0.884429723,1,4,7
13323,0.5661577839999999,3.460097142,1,1,2
13325,3.813145185,0.475256549,1,2,1
13326,0.9739797090000001,2.505372883,1,2,1
13327,2.104676113,0.8358538529999999,1,2,6
13328,0.7228441999999999,2.206721474,3,2,1
13329,1.4914370419999998,0.869287888,2,2,6
13330,0.8754410659999999,2.345220656,1,2,2
13331,1.635589835,0.9921737079999999,1,4,3
13332,1.3877223630000002,1.118538368,1,5,6
13333,0.616721893,3.056569257,3,2,2
13334,0.512653397,3.709725945,1,4,3
13335,3.747831862,0.47461704299999996,1,9,1
13336,0.949278999,1.879620887,1,13,5
13337,3.676756622,0.415911066,1,9,1
13338,2.209911215,0.778188529,1,5,6
13340,2.362891645,0.845325914,3,2,6
13341,2.579039978,0.914815165,1,2,1
13342,3.149878029,0.810790986,1,2,1
13344,0.778853019,2.493051971,1,2,1
13345,2.495310665,0.5309258370000001,1,2,6
13346,0.956516218,2.0897447469999997,1,2,1
13347,0.26254632699999997,3.419235025,1,11,1
13349,1.242366136,1.3390881829999999,3,2,6
13350,2.996746444,0.647178944,1,2,2
13351,2.440704312,0.6409132439999999,3,5,6
13352,1.850280905,1.412426987,1,2,1
13353,3.6822259969999998,0.556251239,1,13,1
13354,1.416266653,1.398491692,1,9,6
13355,3.4547496019999997,0.071820168,1,7,5
13356,1.8650501019999999,1.163103113,1,2,1
13357,1.515691678,1.2668842470000001,1,1,1
13358,1.8767415980000002,1.116587145,3,2,6
13359,3.124565995,0.540851646,1,2,6
13360,1.872227466,0.804833702,1,2,6
13362,0.579806487,3.189233372,1,4,3
13363,0.433247669,2.580606494,1,3,1
